ID,Common name,Structure,InCHl key,Other name ,Kingdom(ClassyFire),Superclass(ClassyFire),Class(ClassyFire),Subclass(ClassyFire),Parent Level 1(ClassyFire),smiles,class_results(NPClassifier),superclass_results(NPClassifier),pathway_results(NPClassifier),isglycoside(NPClassifier),LOTUS link,CheMBL link,NPAtlas?,GNPS?,NP-MRD?,NPMRD_id,References,Notes,,,
M00140,Russulone,O=C1C=2C=C(OC)C=C(O)C2C(=O)C3=C(O)C=4C(=O)CC(=CC4C=C13)C,UMWQPVQRUBQENZ-UHFFFAOYSA-N,Russulon,Organic compounds,Benzenoids,Naphthacenes,Tetracenequinones,Tetracenequinones,O=C1C=2C=C(OC)C=C(O)C2C(=O)C3=C(O)C=4C(=O)CC(=CC4C=C13)C,Anthraquinones and anthrones,Polycyclic aromatic polyketides,Polyketides,FALSE,,,FALSE,FALSE,FALSE,,"Mathey, A., Van Vaeck, L. and Steglich, W., 1987. Investigation of semi-thin cryosections of lichens by laser microprobe mass spectrometry. Analytica chimica acta, 195, pp.89-96.",,,,
M00141,5-hydroxyemodin,O=C1C2=CC(=CC(O)=C2C(=O)C=3C(O)=CC(O)=C(O)C13)C,ITCNKLLBKUYLLV-UHFFFAOYSA-N,"1,5,6,8-tetrahydroxy-3-methylanthrachinon; 1,5,6,8-tetrahydroxy-3-methylanthraquinone",Organic compounds,Benzenoids,Anthracenes,Anthraquinones,Hydroxyanthraquinones,O=C1C2=CC(=CC(O)=C2C(=O)C=3C(O)=CC(O)=C(O)C13)C,Anthraquinones and anthrones,Polycyclic aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0104112,,FALSE,FALSE,TRUE,NP0213009,https://doi.org/10.1071/CH9762231,,,,
M00142,2-methyl-5-hydroxy-6-hydroxymethyl-7-methoxychromone,O=C1C=C(OC=2C=C(OC)C(=C(O)C12)CO)C,NDYIQSCPWYVZEJ-UHFFFAOYSA-N,2-methyl-5-hydroxy-6-hydroxymethyl-7-methoxychromon; 6-hydroxymethyleugenin; 6-Hydroxymethyleugenetin,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Chromones,O=C1C=C(OC=2C=C(OC)C(=C(O)C12)CO)C,Chromones,Chromanes,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0219048,,FALSE,FALSE,TRUE,NP0004418,https://pascal-francis.inist.fr/vibad/index.php?action=getRecordDetail&idt=7481016,no doi,,,
M00143,asemone,CC1=C2C(OC3=C(C(O)=CC(O)=C3Cl)C2=O)=C(Cl)C(O)=C1Cl,FQWPRMRWVYNNSY-UHFFFAOYSA-N  ,"asemon; 4,5,7-trichloronorlichexanthone; 4,5,7-trichloronorlichexanthon",Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Dibenzopyrans,CC1=C2C(OC3=C(C(O)=CC(O)=C3Cl)C2=O)=C(Cl)C(O)=C1Cl,Methyl xanthones,Xanthones,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0265974,,FALSE,FALSE,TRUE,NP0323847,https://doi.org/10.1006/lich.2002.0411,no pharmacological testing have been done on this metabolite,,,
M00144,Secalonic acid A,O=C1C=2C(O)=C(C=CC2OC3(C(=O)OC)C1=C(O)CC(C)C3O)C4=CC=C5OC6(C(=O)OC)C(C(=O)C5=C4O)=C(O)CC(C)C6O,DRYDKQOPVBDZMQ-ZKHWAINJSA-N,Ergochrome AA; Entothein; Ergochrom AA; Secalonsaure A,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Dibenzopyrans,O=C1C=2C(O)=C(C=CC2OC3(C(=O)OC)C1=C(O)CC(C)C3O)C4=CC=C5OC6(C(=O)OC)C(C(=O)C5=C4O)=C(O)CC(C)C6O,"Anthraquinones and anthrones,Methyl xanthones","Xanthones,Polycyclic aromatic polyketides",Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0124355,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL500027/,TRUE,TRUE,TRUE,NP0184461,https://doi.org/10.1248/cpb.19.199,,,,
M00145,Secalonic acid C,O=C1C=2C(O)=C(C=CC2OC3(C(=O)OC)C1=C(O)CC(C)C3O)C4=CC=C5OC6(C(=O)OC)C(C(=O)C5=C4O)=C(O)CC(C)C6O,DRYDKQOPVBDZMQ-UHFFFAOYSA-N,"Ergochrome AB; Ergochrom AB, Secalonsaure C",Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Dibenzopyrans,O=C1C=2C(O)=C(C=CC2OC3(C(=O)OC)C1=C(O)CC(C)C3O)C4=CC=C5OC6(C(=O)OC)C(C(=O)C5=C4O)=C(O)CC(C)C6O,"Anthraquinones and anthrones,Methyl xanthones","Xanthones,Polycyclic aromatic polyketides",Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0062593,,FALSE,FALSE,TRUE,NP0184461,https://doi.org/10.1016/S0040-4039(00)90148-5,,,,
M00146,Lichexanthone,O=C1C=2C(O)=CC(OC)=CC2OC3=CC(OC)=CC(=C13)C,QDLAGTHXVHQKRE-UHFFFAOYSA-N,Lichexanthon,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Dibenzopyrans,O=C1C=2C(O)=CC(OC)=CC2OC3=CC(OC)=CC(=C13)C,Methyl xanthones,Xanthones,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0074910,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL470650/,FALSE,TRUE,TRUE,NP0075513,10.1021/cr60214a003,https://pubs.acs.org/doi/pdf/10.1021/cr60214a003,,,
M00147,Norlichexanthone,O=C1C=2C(O)=CC(O)=CC2OC3=CC(O)=CC(=C13)C,AQZHBCDRWFMXIN-UHFFFAOYSA-N,Norlichexanthon,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Dibenzopyrans,O=C1C=2C(O)=CC(O)=CC2OC3=CC(O)=CC(=C13)C,Methyl xanthones,Xanthones,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0264018,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL466154/,TRUE,TRUE,TRUE,NP0026471,"J. P. Devlin, C. P. Falshaw, W. D. Ollis, and R. E. Wheeler, preceding paper",,,,
M00148,Methyl β-orcinolcarboxylate,O=C(OC)C1=C(O)C(=C(O)C=C1C)C,UUQHKWMIDYRWHH-UHFFFAOYSA-N,"Beta orcincarbonsauremethylester, Atraric acid",Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,O=C(OC)C1=C(O)C(=C(O)C=C1C)C,"Shikimic acids and derivatives,Simple phenolic acids",Phenolic acids (C6-C1),Shikimates and Phenylpropanoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0264370,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL508287/,FALSE,TRUE,TRUE,NP0075127,https://doi.org/10.1248/yakushi1947.73.6_537,,,,
M00149,methyl orsellinate,O=C(OC)C=1C(O)=CC(O)=CC1C,NCCWCZLEACWJIN-UHFFFAOYSA-N,orsellinsauremethylester,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,O=C(OC)C=1C(O)=CC(O)=CC1C,"Shikimic acids and derivatives,Simple phenolic acids",Phenolic acids (C6-C1),Shikimates and Phenylpropanoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0234011,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL454431/,FALSE,FALSE,TRUE,NP0074730,https://doi.org/10.1248/yakushi1947.74.10_1122,,,,
M00150,lepraric acid,O=C(OCC1=C(O)C=2C(=O)C=C(OC2C=C1OC)C)C=C(C)CC(=O)O,JSLBEJMNMZJONS-WEVVVXLNSA-N  ,leprarsaure; fuciformic acid,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Chromones,O=C(OCC1=C(O)C=2C(=O)C=C(OC2C=C1OC)C)C=C(C)CC(=O)O,Chromones,Chromanes,Polyketides,FALSE,,,FALSE,TRUE,FALSE,,https://doi.org/10.1039/J39690000704,,,,
M00151,thiophanic acid,O=C1C=2C(O)=C(Cl)C(O)=C(Cl)C2OC3=C(Cl)C(O)=C(Cl)C(=C13)C,MYBIAUJNAXMGTF-UHFFFAOYSA-N  ,thiophansaure,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Dibenzopyrans,O=C1C=2C(O)=C(Cl)C(O)=C(Cl)C2OC3=C(Cl)C(O)=C(Cl)C(=C13)C,Methyl xanthones,Xanthones,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0211880,,FALSE,TRUE,TRUE,NP0074301,https://ia600708.us.archive.org/view_archive.php?archive=/22/items/crossref-pre-1909-scholarly-works/10.1002%252Fcber.18960290244.zip&file=10.1002%252Fcber.18970300172.pdf,no doi,,,
M00152,thiophaninic acid,O=C1C=2C(O)=C(Cl)C(O)=C(Cl)C2OC3=CC(OC)=CC(=C13)C,PCGGYLLGIFFWCT-UHFFFAOYSA-N,thiophaninsaure; flavicanone,Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Dibenzopyrans,O=C1C=2C(O)=C(Cl)C(O)=C(Cl)C2OC3=CC(OC)=CC(=C13)C,Methyl xanthones,Xanthones,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0195102,,FALSE,TRUE,TRUE,NP0275267,DOI: 10.1007/978-3-7091-7142-4_20,,,,
M00153,isoarthothelin,CC1=C2C(=C(C(=C1Cl)O)Cl)OC3=CC(=C(C=C3C2=O)Cl)O,KIJCJDCUXMSIEZ-UHFFFAOYSA-N,"2,5,7-trichloronorlichexanthone; 2,5,7-trichlornorlichexanthon",Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Dibenzopyrans,CC1=C2C(=C(C(=C1Cl)O)Cl)OC3=CC(=C(C=C3C2=O)Cl)O,Methyl xanthones,Xanthones,Polyketides,FALSE,,,TRUE,FALSE,FALSE,,10.1071/ch9901291,,,,
M00154,didymic acid,CCCCCC1=C(C(=CC2=C1C3=C(C=C(C=C3O2)OC)CCC)O)C(=O)O,IDZVZCQOFFSQMO-UHFFFAOYSA-N ,didymsaure; incrassatic acid,Organic compounds,Organoheterocyclic compounds,Benzofurans,Dibenzofurans,Dibenzofurans,CCCCCC1=C(C(=CC2=C1C3=C(C=C(C=C3O2)OC)CCC)O)C(=O)O,Usnic acid and derivatives,Aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0085871,,FALSE,TRUE,TRUE,NP0071135,https://ia600708.us.archive.org/view_archive.php?archive=/22/items/crossref-pre-1909-scholarly-works/10.1002%252Fprac.18790200108.zip&file=10.1002%252Fprac.18840290121.pdf,no doi,,,
M00155,β-Collatolic acid,O=C(O)C=1C(O)=CC(O)=C(OC2=CC(OC)=CC=3C=C(OC(=O)C23)CCCCC)C1CC(=O)CCCCC,NDOGMEJTCDSZAS-UHFFFAOYSA-N,beta collatolsaure,Organic compounds,Phenylpropanoids and polyketides,Isocoumarins and derivatives,,Isocoumarins and derivatives,O=C(O)C=1C(O)=CC(O)=C(OC2=CC(OC)=CC=3C=C(OC(=O)C23)CCCCC)C1CC(=O)CCCCC,"Depsidones,Isocoumarins","Coumarins,Aromatic polyketides","Polyketides,Shikimates and Phenylpropanoids",FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0023702,,FALSE,FALSE,TRUE,NP0157669,https://doi.org/10.1248/yakushi1881.53.8_832,,,,
M00156,Anziaic acid,O=C(O)C1=C(O)C=C(OC(=O)C=2C(O)=CC(O)=CC2CCCCC)C=C1CCCCC,BEFYPHLCGVCBFF-UHFFFAOYSA-N  ,anziasaure,Organic compounds,Phenylpropanoids and polyketides,Depsides and depsidones,,Depsides and depsidones,O=C(O)C1=C(O)C=C(OC(=O)C=2C(O)=CC(O)=CC2CCCCC)C=C1CCCCC,Depsides,Aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0244518,,TRUE,TRUE,TRUE,NP0011716,10.1016/s0031-9422(00)86708-4,No stereochemistry on the GNPS entry,,,
M00157,Boninic acid,O=C(O)C1=C(O)C(OC(=O)C=2C(OC)=CC(OC)=CC2CCC)=C(OC)C=C1CCCCC,GOWJVQGHIKADDP-UHFFFAOYSA-N  ,boninsaure,Organic compounds,Phenylpropanoids and polyketides,Depsides and depsidones,,Depsides and depsidones,O=C(O)C1=C(O)C(OC(=O)C=2C(OC)=CC(OC)=CC2CCC)=C(OC)C=C1CCCCC,Depsides,Aromatic polyketides,Polyketides,FALSE,,,FALSE,FALSE,FALSE,,"Asahina, Y., and T. Kusaka. ""Lichen substances. LXXXIII. A new depside, boninic acid; synthesis of boninic acid and of homosekikaic acid."" Ber. Dtsch. Chem. Ges. B 70 (1937): 1815-1821.",,,,
M00158,3-chlorodivaricatic acid,CCCC1=CC(=C(C(=C1C(=O)OC2=CC(=C(C(=C2)O)C(=O)O)CCC)O)Cl)OC,WVJIULQLWBXJKO-UHFFFAOYSA-N  ,3-chlordivaricatsaure,Organic compounds,Phenylpropanoids and polyketides,Depsides and depsidones,,Depsides and depsidones,CCCC1=CC(=C(C(=C1C(=O)OC2=CC(=C(C(=C2)O)C(=O)O)CCC)O)Cl)OC,Depsides,Aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0182014,,FALSE,TRUE,TRUE,NP0266259,https://doi.org/10.1016/0031-9422(80)87031-2,,,,
M00159,fusarubin,O=C1C2=C(O)C=C(OC)C(O)=C2C(=O)C3=C1COC(O)(C)C3,FKJXMYJPOKQPSS-UHFFFAOYSA-N,oxyjavanicin,Organic compounds,Phenylpropanoids and polyketides,Isochromanequinones,,Isochromanequinones,O=C1C2=C(O)C=C(OC)C(O)=C2C(=O)C3=C1COC(O)(C)C3,Naphthoquinones,Naphthalenes,Polyketides,TRUE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0147841,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1224816/,TRUE,FALSE,FALSE,,https://doi.org/10.1039/JR9470001021,,,,
M00160,fungisterol,OC1CCC2(C)C3C(=CCC2C1)C4CCC(C(C)CCC(C)C(C)C)C4(C)CC3,PUGBZUWUTZUUCP-ZRKHGVCBSA-N,gamma-ergosterol; 7-ergostenol; delta 7 campesterol,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Ergostane steroids,Ergosterols and derivatives,OC1CCC2(C)C3C(=CCC2C1)C4CCC(C(C)CCC(C)C(C)C)C4(C)CC3,"Cholestane steroids,Ergostane steroids",Steroids,Terpenoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0111120,,FALSE,FALSE,TRUE,NP0155662,doi: 10.1042/bj0220022,,,,
M00161,beta-sitosterol,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(CC)C(C)C)C2(C)CC1,KZJWDPNRJALLNS-VJSFXXLFSA-N  ,sitosterol; cupreol; azuprostat; quebrachol;triastonal; cinchol,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Stigmastanes and derivatives,Stigmastanes and derivatives,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(CC)C(C)C)C2(C)CC1,Stigmastane steroids,Steroids,Terpenoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0168132,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL221542/,FALSE,FALSE,TRUE,NP0281789,10.1021/jo01227a007,https://pubs.acs.org/doi/pdf/10.1021/jo01227a007,,,
M00162,stigmasterol,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C=CC(CC)C(C)C)C)C2(C)CC1,HCXVJBMSMIARIN-PHZDYDNGSA-N  ,"beta-stigmasterol; stigmasta-5,22-dien-3-ol; stigmasterin",Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Stigmastanes and derivatives,Stigmastanes and derivatives,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C=CC(CC)C(C)C)C)C2(C)CC1,"Cholestane steroids,Stigmastane steroids",Steroids,Terpenoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0029311,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL400247/,FALSE,FALSE,FALSE,,"Windhaus, A. and Hauth, A., 1907. Stigmasterol, a new phytosterol from calabar beans. Ber. Dtsch. Chem. Ges., 39, pp.4378-4384.",,,,
M00163,poriferasterol,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C=CC(CC)C(C)C)C)C2(C)CC1,HCXVJBMSMIARIN-KEJCWXRGSA-N  ,strumasterol,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Stigmastanes and derivatives,Stigmastanes and derivatives,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C=CC(CC)C(C)C)C)C2(C)CC1,"Cholestane steroids,Stigmastane steroids",Steroids,Terpenoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0229106,,FALSE,FALSE,FALSE,,10.1021/jo01203a011,https://pubs.acs.org/doi/pdf/10.1021/jo01203a011,,,
M00164,clionasterol,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(CC)C(C)C)C2(C)CC1,KZJWDPNRJALLNS-FBZNIEFRSA-N ,gamma-sitosteol; beta-dihydrofucosterol,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Stigmastanes and derivatives,Stigmastanes and derivatives,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(CC)C(C)C)C2(C)CC1,Stigmastane steroids,Steroids,Terpenoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0248660,,FALSE,FALSE,TRUE,NP0281789,10.1021/jo01203a011,https://pubs.acs.org/doi/pdf/10.1021/jo01203a011,,,
M00165,campesterol,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(C)C(C)C)C2(C)CC1,SGNBVLSWZMBQTH-PODYLUTMSA-N,campesterin; campasterol,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Ergostane steroids,Ergosterols and derivatives,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C)CCC(C)C(C)C)C2(C)CC1,"Cholestane steroids,Ergostane steroids",Steroids,Terpenoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0029429,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL520535/,FALSE,FALSE,FALSE,,"Fernholz, E., & MacPhillamy, H. B. (1941). Isolation of a new phytosterol: Campesterol. Journal of the American Chemical Society, 63(4), 1155-1156.",,,,
M00166,zeorin,OC1CC2(C)C(CCC3C4(C)CCC(C4CCC32C)C(O)(C)C)C5(C)CCCC(C)(C)C15,KYBLAIAGFNCVHL-PMVHANJISA-N,"zeorine; A'neogammacerane-6,22-diol; Hopane-6,22-diol",Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Hopanoids,Hopanoids,OC1CC2(C)C(CCC3C4(C)CCC(C4CCC32C)C(O)(C)C)C5(C)CCCC(C)(C)C15,Hopane and Moretane triterpenoids,Triterpenoids,Terpenoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0076423,,FALSE,FALSE,TRUE,NP0207687,https://doi.org/10.1248/cpb.15.353,,,,
M00167,taraxerol,OC1CCC2(C)C3CCC4(C(=CCC5(C)CCC(C)(C)CC45)C3(C)CCC2C1(C)C)C,GGGUGZHBAOMSFJ-GADYQYKKSA-N  ,skimmiol; alnulin;tiliadin,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesterterpenoids,Scalarane sesterterpenoids,OC1CCC2(C)C3CCC4(C(=CCC5(C)CCC(C)(C)CC45)C3(C)CCC2C1(C)C)C,Taraxerane triterpenoids,Triterpenoids,Terpenoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0076238,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL511822/,FALSE,FALSE,TRUE,NP0048081,"Burrows, S., & Simpson, J. C. (1938). 389. The triterpene group. Part IV. The triterpene alcohols of Taraxacum root. Journal of the Chemical Society (Resumed), 2042-2047.",,,,
M00168,brassicasterol,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C=CC(C)C(C)C)C)C2(C)CC1,OILXMJHPFNGGTO-ZAUYPBDWSA-N  ,brassicasterin,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Ergostane steroids,Ergosterols and derivatives,OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C=CC(C)C(C)C)C)C2(C)CC1,"Cholestane steroids,Ergostane steroids",Steroids,Terpenoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0014226,,TRUE,FALSE,TRUE,NP0236121,10.1016/s0039-128x(96)00121-3,,,,
M00169,lupeol,OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C)CCC43C)C1(C)C,MQYXUWHLBZFQQO-UHFFFAOYSA-N,fagarasterol; clerodol; farganasterol;lupenol; fagarsterol; monogynol B,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C)CCC43C)C1(C)C,Lupane triterpenoids,Triterpenoids,Terpenoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0256952,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL289191/,FALSE,FALSE,TRUE,NP0048112,https://doi.org/10.1515/bchm1.1891.15.5.415,,,,
M00170,alpha-amyrin,OC1CCC2(C)C(CCC3(C)C2CC=C4C5C(C)C(C)CCC5(C)CCC43C)C1(C)C,FSLPMRQHCOLESF-UHFFFAOYSA-N,viminalol; alpha-amyrenol; alpha-amyrine,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,OC1CCC2(C)C(CCC3(C)C2CC=C4C5C(C)C(C)CCC5(C)CCC43C)C1(C)C,Ursane and Taraxastane triterpenoids,Triterpenoids,Terpenoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0222826,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL455357/,FALSE,FALSE,FALSE,,https://onlinelibrary.wiley.com/doi/abs/10.1002/jps.2600520507,,,,
M00171,beta-amyrin,OC1CCC2(C)C(CCC3(C)C2CC=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C,JFSHUTJDVKUMTJ-UHFFFAOYSA-N,amyrin; beta-amyrenol,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,OC1CCC2(C)C(CCC3(C)C2CC=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C,Oleanane triterpenoids,Triterpenoids,Terpenoids,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0251864,https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL455098/,TRUE,FALSE,TRUE,NP0046444,10.1016/0031-9422(95)00778-4,,,,
M00172,Rugulosin,O=C1C2=C(O)C=C(C=C2C(=O)C34C1=C(O)C5C(O)C4C6C(O)C3C(O)=C7C(=O)C8=C(O)C=C(C=C8C(=O)C756)C)C,QFDPVUTXKUGISP-UHFFFAOYSA-N ,radicalisin,Organic compounds,Benzenoids,Naphthalenes,Naphthols and derivatives,Naphthols and derivatives,O=C1C2=C(O)C=C(C=C2C(=O)C34C1=C(O)C5C(O)C4C6C(O)C3C(O)=C7C(=O)C8=C(O)C=C(C=C8C(=O)C756)C)C,Anthraquinones and anthrones,Polycyclic aromatic polyketides,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0216962,,TRUE,TRUE,FALSE,,10.7164/antibiotics.22.71,,,,
M00173,"2,4-Dichlorolichexanthone",O=C1C2=C(C=C(C=C2C)OC)OC3=C1C(O)=C(C(OC)=C3Cl)Cl,ZPLILIOXZHNNLY-UHFFFAOYSA-N,"2,4-Dichlorlichexanthon; 2,4-Dichloro-3,6-di-O-methylnorlichexanthone; 2,4-Dichloro-3,6-di-O-methylnorlichexant; 2,4-dichloro-1-hydroxy-3,6-dimethoxy-8-methylxanthone",Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Dibenzopyrans,O=C1C2=C(C=C(C=C2C)OC)OC3=C1C(O)=C(C(OC)=C3Cl)Cl,Methyl xanthones,Xanthones,Polyketides,FALSE,https://lotus.naturalproducts.net/compound/lotus_id/LTS0165050,,TRUE,TRUE,TRUE,NP0254625,https://doi.org/10.2307/3243785,,,,
M00174,"4,5-Dichlorolichexanthone",O=C1C2=C(O)C=C(OC)C(Cl)=C2OC=3C(Cl)=C(OC)C=C(C13)C,NLYYFZSTYOXXTD-UHFFFAOYSA-N,"4,5-Dichlorlichexanthon",Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Dibenzopyrans,O=C1C2=C(O)C=C(OC)C(Cl)=C2OC=3C(Cl)=C(OC)C=C(C13)C,Methyl xanthones,Xanthones,Polyketides,FALSE,,,FALSE,FALSE,FALSE,,https://doi.org/10.2307/3243785,,,,
M00175,"4,7-Dichlorolichexanthone",O=C1C2=C(C=C(C(Cl)=C2OC3=C1C(C)=C(Cl)C(OC)=C3)OC)O,DSZLNBGNGPLRGW-UHFFFAOYSA-N,"4,7-Dichlorlichexanthon",Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Dibenzopyrans,O=C1C2=C(C=C(C(Cl)=C2OC3=C1C(C)=C(Cl)C(OC)=C3)OC)O,Methyl xanthones,Xanthones,Polyketides,FALSE,,,FALSE,TRUE,FALSE,,https://doi.org/10.2307/3243785,,,,
M00176,"4,7 -Dichloro-3 -0-methylnorlichexanthone",O=C1C2=C(O)C=C(OC)C(Cl)=C2OC3=CC(O)=C(Cl)C(=C13)C,PPBYDORVUDXAJE-UHFFFAOYSA-N,"4,7-Dichlor-3-0-methylnorlichexanthon",Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Dibenzopyrans,O=C1C2=C(O)C=C(OC)C(Cl)=C2OC3=CC(O)=C(Cl)C(=C13)C,Methyl xanthones,Xanthones,Polyketides,FALSE,,,FALSE,FALSE,FALSE,,https://doi.org/10.1071/CH9901591,,,,
M00177,"5,7 -Dichlorolichexanthone",O=C1C=2C(O)=CC(OC)=CC2OC3=C(Cl)C(OC)=C(Cl)C(=C13)C,QTXPPPLYLPFPRP-UHFFFAOYSA-N,"5,7-Dichlorlichexanthon; chlorovinetorin",Organic compounds,Organoheterocyclic compounds,Benzopyrans,1-benzopyrans,Dibenzopyrans,O=C1C=2C(O)=CC(OC)=CC2OC3=C(Cl)C(OC)=C(Cl)C(=C13)C,Methyl xanthones,Xanthones,Polyketides,FALSE,,,FALSE,FALSE,FALSE,,"Santesson, J., 1969. Chemical studies on lichens. 21. Two novel chlorinated lichen xanthones. Ark. för Kemi, 31, pp.121-124.",,,,
